Address,District,City,Country,Latitude,Longitude
Phường Kiến Hưng,Quận Hà Đông,Thành phố Hà Nội,Việt Nam,20.950912,105.785015
Phường Phú Lãm,Quận Hà Đông,Thành phố Hà Nội,Việt Nam,20.942417,105.753265
Phường Phú Lương,Quận Hà Đông,Thành phố Hà Nội,Việt Nam,20.942336,105.762352
Phường Dương Nội,Quận Hà Đông,Thành phố Hà Nội,Việt Nam,20.975048,105.753327
Phường Đồng Mai,Quận Hà Đông,Thành phố Hà Nội,Việt Nam,20.925663,105.735761
Phường Biên Giang,Quận Hà Đông,Thành phố Hà Nội,Việt Nam,20.931837,105.721573
Phường Lê Lợi,Thị xã Sơn Tây,Thành phố Hà Nội,Việt Nam,21.147424,105.505177
Phường Phú Thịnh,Thị xã Sơn Tây,Thành phố Hà Nội,Việt Nam,21.150005,105.497755
Phường Ngô Quyền,Thị xã Sơn Tây,Thành phố Hà Nội,Việt Nam,21.141927,105.501524
Phường Quang Trung,Thị xã Sơn Tây,Thành phố Hà Nội,Việt Nam,21.133653,105.508356
Phường Sơn Lộc,Thị xã Sơn Tây,Thành phố Hà Nội,Việt Nam,21.113333,105.488897
Phường Xuân Khanh,Thị xã Sơn Tây,Thành phố Hà Nội,Việt Nam,21.112129,105.444152
Xã Đường Lâm,Thị xã Sơn Tây,Thành phố Hà Nội,Việt Nam,21.152987,105.466935
Phường Viên Sơn,Thị xã Sơn Tây,Thành phố Hà Nội,Việt Nam,21.144738,105.508942
Xã Xuân Sơn,Thị xã Sơn Tây,Thành phố Hà Nội,Việt Nam,21.137121,105.443441
Phường Trung Hưng,Thị xã Sơn Tây,Thành phố Hà Nội,Việt Nam,21.129473,105.502569
Xã Thanh Mỹ,Thị xã Sơn Tây,Thành phố Hà Nội,Việt Nam,21.118543,105.474513
Phường Trung Sơn Trầm,Thị xã Sơn Tây,Thành phố Hà Nội,Việt Nam,21.111027,105.497243
Xã Kim Sơn,Thị xã Sơn Tây,Thành phố Hà Nội,Việt Nam,21.092878,105.469801
Xã Sơn Đông,Thị xã Sơn Tây,Thành phố Hà Nội,Việt Nam,21.079817,105.507214
Xã Cổ Đông,Thị xã Sơn Tây,Thành phố Hà Nội,Việt Nam,21.054542,105.510058
Thị trấn Tây Đằng,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.198765,105.420364
Xã Phú Cường,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.288741,105.399349
Xã Cổ Đô,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.288929,105.380099
Xã Tản Hồng,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.269841,105.423825
Xã Vạn Thắng,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.257133,105.382625
Xã Châu Sơn,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.261715,105.430821
Xã Phong Vân,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.257545,105.360552
Xã Phú Đông,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.25539,105.377526
Xã Phú Phương,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.249659,105.424041
Xã Phú Châu,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.238912,105.429085
Xã Thái Hòa,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.233801,105.369112
Xã Đồng Thái,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.224234,105.400061
Xã Phú Sơn,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.214316,105.364884
Xã Minh Châu,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.20505,105.458
Xã Vật Lại,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.201377,105.406909
Xã Chu Minh,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.194396,105.441283
Xã Tòng Bạt,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.195553,105.320917
Xã Cẩm Lĩnh,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.156036,105.365425
Xã Sơn Đà,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.174402,105.302436
Xã Đông Quang,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.179714,105.454893
Xã Tiên Phong,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.176208,105.429777
Xã Thụy An,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.15559,105.413526
Xã Cam Thượng,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.163187,105.461466
Xã Thuần Mỹ,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.156198,105.300865
Xã Tản Lĩnh,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.124147,105.389
Xã Ba Trại,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.122085,105.355676
Xã Minh Quang,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.10453,105.340012
Xã Ba Vì,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.085689,105.33674
Xã Vân Hòa,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.080335,105.425082
Xã Yên Bài,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.047976,105.438534
Xã Khánh Thượng,Huyện Ba Vì,Thành phố Hà Nội,Việt Nam,21.020052,105.328696
Thị trấn Phúc Thọ,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.108357,105.542311
Xã Vân Hà,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.15196,105.622001
Xã Vân Phúc,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.147208,105.589394
Xã Vân Nam,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.148188,105.611681
Xã Xuân Đình,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.108357,105.542311
Xã Sen Phương,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.108357,105.542311
Xã Võng Xuyên,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.137164,105.553835
Xã Thọ Lộc,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.116507,105.536304
Xã Long Xuyên,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.123578,105.578459
Xã Thượng Cốc,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.131608,105.604227
Xã Hát Môn,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.131997,105.619338
Xã Tích Giang,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.116945,105.51904
Xã Thanh Đa,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.111598,105.622926
Xã Trạch Mỹ Lộc,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.100077,105.525089
Xã Phúc Hòa,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.108289,105.557159
Xã Ngọc Tảo,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.092277,105.603033
Xã Phụng Thượng,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.093639,105.585388
Xã Tam Thuấn,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.096351,105.624521
Xã Tam Hiệp,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.080336,105.62152
Xã Hiệp Thuận,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.072002,105.637138
Xã Liên Hiệp,Huyện Phúc Thọ,Thành phố Hà Nội,Việt Nam,21.059226,105.643573
Thị trấn Phùng,Huyện Đan Phượng,Thành phố Hà Nội,Việt Nam,21.085967,105.665252
Xã Trung Châu,Huyện Đan Phượng,Thành phố Hà Nội,Việt Nam,21.149763,105.636074
Xã Thọ An,Huyện Đan Phượng,Thành phố Hà Nội,Việt Nam,21.125858,105.640766
Xã Thọ Xuân,Huyện Đan Phượng,Thành phố Hà Nội,Việt Nam,21.122222,105.655328
Xã Hồng Hà,Huyện Đan Phượng,Thành phố Hà Nội,Việt Nam,21.132392,105.687579
Xã Liên Hồng,Huyện Đan Phượng,Thành phố Hà Nội,Việt Nam,21.124066,105.702389
Xã Liên Hà,Huyện Đan Phượng,Thành phố Hà Nội,Việt Nam,21.113328,105.715839
Xã Hạ Mỗ,Huyện Đan Phượng,Thành phố Hà Nội,Việt Nam,21.113294,105.686267
Xã Liên Trung,Huyện Đan Phượng,Thành phố Hà Nội,Việt Nam,21.105993,105.727973
Xã Phương Đình,Huyện Đan Phượng,Thành phố Hà Nội,Việt Nam,21.108192,105.646995
Xã Thượng Mỗ,Huyện Đan Phượng,Thành phố Hà Nội,Việt Nam,21.109441,105.674175
Xã Tân Hội,Huyện Đan Phượng,Thành phố Hà Nội,Việt Nam,21.094231,105.70245
Xã Tân Lập,Huyện Đan Phượng,Thành phố Hà Nội,Việt Nam,21.084349,105.711554
Xã Đan Phượng,Huyện Đan Phượng,Thành phố Hà Nội,Việt Nam,21.091998,105.662471
Xã Đồng Tháp,Huyện Đan Phượng,Thành phố Hà Nội,Việt Nam,21.081088,105.652698
Xã Song Phượng,Huyện Đan Phượng,Thành phố Hà Nội,Việt Nam,21.08323,105.667708
Thị trấn Trạm Trôi,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,21.067877,105.707657
Xã Đức Thượng,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,21.072202,105.691686
Xã Minh Khai,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,21.067691,105.672131
Xã Dương Liễu,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,21.057699,105.669394
Xã Di Trạch,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,21.0451,105.723997
Xã Đức Giang,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,21.05775,105.701308
Xã Cát Quế,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,21.051228,105.671795
Xã Kim Chung,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,21.052126,105.71185
Xã Yên Sở,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,21.042618,105.676124
Xã Sơn Đồng,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,21.040925,105.699583
Xã Vân Canh,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,21.037358,105.733827
Xã Đắc Sở,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,21.035543,105.682226
Xã Lại Yên,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,21.025285,105.707982
Xã Tiền Yên,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,21.024826,105.684069
Xã Song Phương,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,21.016172,105.699562
Xã An Khánh,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,21.004948,105.724482
Xã An Thượng,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,20.992708,105.704705
Xã Vân Côn,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,20.9935,105.676792
Xã La Phù,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,20.981684,105.732237
Xã Đông La,Huyện Hoài Đức,Thành phố Hà Nội,Việt Nam,20.966336,105.720956
Xã Đông Xuân,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.957997,105.523235
Thị trấn Quốc Oai,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.990187,105.640876
Xã Sài Sơn,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,21.024191,105.648985
Xã Phượng Cách,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,21.015678,105.665775
Xã Yên Sơn,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,21.007154,105.66115
Xã Ngọc Liệp,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.99496,105.601958
Xã Ngọc Mỹ,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.990961,105.626204
Xã Liệp Tuyết,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.98135,105.598911
Xã Thạch Thán,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.98935,105.635112
Xã Đồng Quang,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.9779,105.656618
Xã Phú Cát,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.970442,105.554365
Xã Tuyết Nghĩa,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.970165,105.591826
Xã Nghĩa Hương,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.972598,105.613202
Xã Cộng Hòa,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.974212,105.674094
Xã Tân Phú,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.972468,105.695471
Xã Đại Thành,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.962118,105.710677
Xã Phú Mãn,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.957852,105.533498
Xã Cấn Hữu,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.955309,105.614917
Xã Tân Hòa,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.965778,105.679166
Xã Hòa Thạch,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.947755,105.567534
Xã Đông Yên,Huyện Quốc Oai,Thành phố Hà Nội,Việt Nam,20.934782,105.597527
Xã Yên Trung,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,20.994727,105.430375
Xã Yên Bình,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,20.99086,105.456796
Xã Tiến Xuân,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,20.991438,105.485693
Thị trấn Liên Quan,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.055589,105.575128
Xã Đại Đồng,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.083515,105.56447
Xã Cẩm Yên,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.085722,105.538418
Xã Lại Thượng,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.071827,105.552585
Xã Phú Kim,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.065294,105.568333
Xã Hương Ngải,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.056536,105.601906
Xã Canh Nậu,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.053797,105.61507
Xã Kim Quan,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.049585,105.572139
Xã Dị Nậu,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.051222,105.623235
Xã Bình Yên,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.041198,105.541455
Xã Chàng Sơn,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.038556,105.602474
Xã Thạch Hoà,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.001292,105.524198
Xã Cần Kiệm,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.026531,105.580088
Xã Hữu Bằng,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.024083,105.611772
Xã Phùng Xá,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.018942,105.621645
Xã Tân Xã,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.02114,105.550455
Xã Thạch Xá,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.030632,105.606702
Xã Bình Phú,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.015391,105.610018
Xã Hạ Bằng,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,21.010354,105.55682
Xã Đồng Trúc,Huyện Thạch Thất,Thành phố Hà Nội,Việt Nam,20.995259,105.571285
Thị trấn Chúc Sơn,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.925026,105.710543
Thị trấn Xuân Mai,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.899253,105.571985
Xã Phụng Châu,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.945414,105.706241
Xã Tiên Phương,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.940904,105.683916
Xã Đông Sơn,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.921587,105.618707
Xã Đông Phương Yên,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.920043,105.635479
Xã Phú Nghĩa,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.928259,105.662437
Xã Trường Yên,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.913888,105.646766
Xã Ngọc Hòa,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.920068,105.693454
Xã Thủy Xuân Tiên,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.889173,105.586267
Xã Thanh Bình,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.90499,105.626509
Xã Trung Hòa,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.90102,105.644394
Xã Đại Yên,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.972821,106.928204
Xã Thụy Hương,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.900559,105.716046
Xã Tốt Động,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.879123,105.670147
Xã Lam Điền,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.891691,105.725356
Xã Tân Tiến,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.869775,105.608779
Xã Nam Phương Tiến,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.833821,105.580681
Xã Hợp Đồng,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.879835,105.698952
Xã Hoàng Văn Thụ,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.851137,105.628494
Xã Hoàng Diệu,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.862274,105.732811
Xã Hữu Văn,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.864543,105.660359
Xã Quảng Bị,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.864949,105.701196
Xã Mỹ Lương,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.853396,105.662782
Xã Thượng Vực,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.84845,105.724959
Xã Hồng Phong,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.840744,105.699215
Xã Đồng Phú,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.831667,105.709859
Xã Trần Phú,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.8325,105.660407
Xã Văn Võ,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.833816,105.743682
Xã Đồng Lạc,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.822364,105.683016
Xã Hòa Chính,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.810416,105.719346
Xã Phú Nam An,Huyện Chương Mỹ,Thành phố Hà Nội,Việt Nam,20.813944,105.748151
Thị trấn Kim Bài,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.857422,105.763001
Xã Cự Khê,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.925917,105.788541
Xã Bích Hòa,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.913636,105.760945
Xã Mỹ Hưng,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.898535,105.801821
Xã Cao Viên,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.904089,105.744664
Xã Bình Minh,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.89491,105.767365
Xã Tam Hưng,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.884401,105.784497
Xã Thanh Cao,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.887484,105.756789
Xã Thanh Thùy,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.875141,105.810218
Xã Thanh Mai,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.864419,105.745398
Xã Thanh Văn,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.853196,105.810815
Xã Đỗ Động,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.845697,105.783685
Xã Kim An,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.842763,105.747604
Xã Kim Thư,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.837676,105.766976
Xã Phương Trung,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.827872,105.764055
Xã Tân Ước,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.830274,105.805443
Xã Dân Hòa,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.813999,105.779484
Xã Liên Châu,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.811107,105.827766
Xã Cao Dương,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.81197,105.761751
Xã Xuân Dương,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.80198,105.743575
Xã Hồng Dương,Huyện Thanh Oai,Thành phố Hà Nội,Việt Nam,20.796327,105.784711
Thị trấn Thường Tín,Huyện Thường Tín,Thành phố Hà Nội,Việt Nam,20.873849,105.862741
Xã Ninh Sở,Huyện Thường Tín,Thành phố Hà Nội,Việt Nam,20.896482,105.888533
Xã Nhị Khê,Huyện Thường Tín,Thành phố Hà Nội,Việt Nam,20.894667,105.846378
Xã Duyên Thái,Huyện Thường Tín,Thành phố Hà Nội,Việt Nam,20.899863,105.861854
Xã Khánh Hà,Huyện Thường Tín,Thành phố Hà Nội,Việt Nam,20.895703,105.819306
Xã Hòa Bình,Huyện Thường Tín,Thành phố Hà Nội,Việt Nam,20.874867,105.836424
Xã Văn Bình,Huyện Thường Tín,Thành phố Hà Nội,Việt Nam,20.879525,105.86803
